transaction_id,transaction_type,sales_order_id,purchase_order_id,created_at,last_updated
1316,SALE,824,,2023-02-13 14:54:09.820000,2023-02-13 14:54:09.820000
1317,SALE,825,,2023-02-13 14:58:10.737000,2023-02-13 14:58:10.737000
1318,PURCHASE,,493,2023-02-13 15:06:09.739000,2023-02-13 15:06:09.739000
1319,SALE,826,,2023-02-13 15:14:10.109000,2023-02-13 15:14:10.109000
1320,SALE,827,,2023-02-13 15:15:10.319000,2023-02-13 15:15:10.319000
1321,SALE,828,,2023-02-13 15:52:09.992000,2023-02-13 15:52:09.992000
1322,PURCHASE,,494,2023-02-13 15:54:10.123000,2023-02-13 15:54:10.123000
1323,SALE,829,,2023-02-13 16:29:10.332000,2023-02-13 16:29:10.332000
1324,SALE,830,,2023-02-13 17:24:09.823000,2023-02-13 17:24:09.823000
1325,SALE,831,,2023-02-13 17:26:09.890000,2023-02-13 17:26:09.890000
1326,SALE,832,,2023-02-13 17:38:10.106000,2023-02-13 17:38:10.106000
1327,SALE,833,,2023-02-13 18:07:10.425000,2023-02-13 18:07:10.425000
1328,PURCHASE,,495,2023-02-13 18:10:09.833000,2023-02-13 18:10:09.833000
1329,PURCHASE,,496,2023-02-13 18:58:10.232000,2023-02-13 18:58:10.232000
1330,SALE,834,,2023-02-14 08:03:10.360000,2023-02-14 08:03:10.360000
1331,PURCHASE,,497,2023-02-14 09:18:10.448000,2023-02-14 09:18:10.448000
1332,SALE,835,,2023-02-14 09:54:09.666000,2023-02-14 09:54:09.666000
1333,SALE,836,,2023-02-14 10:12:10.184000,2023-02-14 10:12:10.184000
1334,SALE,837,,2023-02-14 10:19:10.082000,2023-02-14 10:19:10.082000
1335,SALE,838,,2023-02-14 10:50:10.427000,2023-02-14 10:50:10.427000
1336,SALE,839,,2023-02-14 10:53:10.129000,2023-02-14 10:53:10.129000
1337,PURCHASE,,498,2023-02-14 11:01:09.798000,2023-02-14 11:01:09.798000
1338,SALE,840,,2023-02-14 12:08:10.297000,2023-02-14 12:08:10.297000
1339,SALE,841,,2023-02-14 12:28:10.151000,2023-02-14 12:28:10.151000
1340,SALE,842,,2023-02-14 12:31:10.099000,2023-02-14 12:31:10.099000
1341,PURCHASE,,499,2023-02-14 12:54:10.075000,2023-02-14 12:54:10.075000
1342,SALE,843,,2023-02-14 13:30:10.052000,2023-02-14 13:30:10.052000
1343,SALE,844,,2023-02-14 13:59:09.836000,2023-02-14 13:59:09.836000
1344,PURCHASE,,500,2023-02-14 14:04:10.081000,2023-02-14 14:04:10.081000
1345,SALE,845,,2023-02-14 14:18:10.258000,2023-02-14 14:18:10.258000
1346,SALE,846,,2023-02-14 14:19:09.952000,2023-02-14 14:19:09.952000
1347,PURCHASE,,501,2023-02-14 14:25:10.599000,2023-02-14 14:25:10.599000
1348,SALE,847,,2023-02-14 14:33:10.131000,2023-02-14 14:33:10.131000
1349,SALE,848,,2023-02-14 15:10:10.585000,2023-02-14 15:10:10.585000
1350,PURCHASE,,502,2023-02-14 15:31:09.847000,2023-02-14 15:31:09.847000
1351,SALE,849,,2023-02-14 17:42:10.213000,2023-02-14 17:42:10.213000
1352,SALE,850,,2023-02-14 17:58:10.433000,2023-02-14 17:58:10.433000
1353,SALE,851,,2023-02-14 18:49:10.211000,2023-02-14 18:49:10.211000
1354,PURCHASE,,503,2023-02-14 18:52:09.895000,2023-02-14 18:52:09.895000
1355,SALE,852,,2023-02-15 08:00:13.016000,2023-02-15 08:00:13.016000
1356,SALE,853,,2023-02-15 08:03:09.827000,2023-02-15 08:03:09.827000
1357,SALE,854,,2023-02-15 08:38:10.121000,2023-02-15 08:38:10.121000
1358,SALE,855,,2023-02-15 09:25:10.115000,2023-02-15 09:25:10.115000
1359,PURCHASE,,504,2023-02-15 09:32:10.363000,2023-02-15 09:32:10.363000
1360,SALE,856,,2023-02-15 10:19:10.379000,2023-02-15 10:19:10.379000
1361,PURCHASE,,505,2023-02-15 10:52:09.918000,2023-02-15 10:52:09.918000
1362,PURCHASE,,506,2023-02-15 10:57:09.976000,2023-02-15 10:57:09.976000
1363,SALE,857,,2023-02-15 11:15:10.132000,2023-02-15 11:15:10.132000
1364,SALE,858,,2023-02-15 11:25:10.489000,2023-02-15 11:25:10.489000
1365,SALE,859,,2023-02-15 12:12:09.992000,2023-02-15 12:12:09.992000
1366,PURCHASE,,507,2023-02-15 12:26:10.297000,2023-02-15 12:26:10.297000
1367,SALE,860,,2023-02-15 12:31:10.150000,2023-02-15 12:31:10.150000
1368,PURCHASE,,508,2023-02-15 13:03:09.781000,2023-02-15 13:03:09.781000
1369,PURCHASE,,509,2023-02-15 13:05:09.992000,2023-02-15 13:05:09.992000
1370,SALE,861,,2023-02-15 13:10:10.412000,2023-02-15 13:10:10.412000
1371,SALE,862,,2023-02-15 13:47:09.994000,2023-02-15 13:47:09.994000
1372,SALE,863,,2023-02-15 13:54:10.159000,2023-02-15 13:54:10.159000
1373,SALE,864,,2023-02-15 14:08:09.685000,2023-02-15 14:08:09.685000
1374,PURCHASE,,510,2023-02-15 14:47:10.155000,2023-02-15 14:47:10.155000
1375,SALE,865,,2023-02-15 15:08:10.091000,2023-02-15 15:08:10.091000
1376,SALE,866,,2023-02-15 15:39:10.204000,2023-02-15 15:39:10.204000
1377,PURCHASE,,511,2023-02-15 16:06:09.950000,2023-02-15 16:06:09.950000
1378,PURCHASE,,512,2023-02-15 16:27:09.938000,2023-02-15 16:27:09.938000
1379,PURCHASE,,513,2023-02-15 16:34:10.144000,2023-02-15 16:34:10.144000
1380,SALE,867,,2023-02-15 16:44:10.180000,2023-02-15 16:44:10.180000
1381,SALE,868,,2023-02-15 16:52:10.077000,2023-02-15 16:52:10.077000
1382,SALE,869,,2023-02-15 17:22:09.910000,2023-02-15 17:22:09.910000
1383,SALE,870,,2023-02-15 18:24:09.967000,2023-02-15 18:24:09.967000
1384,SALE,871,,2023-02-16 08:03:10.416000,2023-02-16 08:03:10.416000
1385,SALE,872,,2023-02-16 08:33:10.262000,2023-02-16 08:33:10.262000
1386,SALE,873,,2023-02-16 08:38:09.968000,2023-02-16 08:38:09.968000
1387,SALE,874,,2023-02-16 09:01:10.238000,2023-02-16 09:01:10.238000
1388,SALE,875,,2023-02-16 09:26:10,2023-02-16 09:26:10
1389,PURCHASE,,514,2023-02-16 10:56:10.423000,2023-02-16 10:56:10.423000
1390,SALE,876,,2023-02-16 10:57:10.047000,2023-02-16 10:57:10.047000
1391,PURCHASE,,515,2023-02-16 11:06:10.179000,2023-02-16 11:06:10.179000
1392,SALE,877,,2023-02-16 11:06:10.182000,2023-02-16 11:06:10.182000
1393,PURCHASE,,516,2023-02-16 11:27:10.181000,2023-02-16 11:27:10.181000
1394,SALE,878,,2023-02-16 11:33:09.935000,2023-02-16 11:33:09.935000
1395,SALE,879,,2023-02-16 12:32:10.164000,2023-02-16 12:32:10.164000
1396,PURCHASE,,517,2023-02-16 13:01:10.014000,2023-02-16 13:01:10.014000
1397,SALE,880,,2023-02-16 13:08:10.111000,2023-02-16 13:08:10.111000
1398,SALE,881,,2023-02-16 13:27:09.962000,2023-02-16 13:27:09.962000
1399,SALE,882,,2023-02-16 13:30:10.293000,2023-02-16 13:30:10.293000
1400,SALE,883,,2023-02-16 15:01:09.952000,2023-02-16 15:01:09.952000
1401,PURCHASE,,518,2023-02-16 15:07:10.325000,2023-02-16 15:07:10.325000
1402,SALE,884,,2023-02-16 15:11:09.928000,2023-02-16 15:11:09.928000
1403,SALE,885,,2023-02-16 16:01:10.397000,2023-02-16 16:01:10.397000
1404,PURCHASE,,519,2023-02-16 16:23:09.979000,2023-02-16 16:23:09.979000
1405,PURCHASE,,520,2023-02-16 16:48:09.771000,2023-02-16 16:48:09.771000
1406,SALE,886,,2023-02-16 16:57:10.404000,2023-02-16 16:57:10.404000
1407,SALE,887,,2023-02-16 17:07:10.112000,2023-02-16 17:07:10.112000
1408,SALE,888,,2023-02-16 17:15:10.107000,2023-02-16 17:15:10.107000
1409,SALE,889,,2023-02-16 17:32:09.988000,2023-02-16 17:32:09.988000
1410,SALE,890,,2023-02-16 18:08:09.895000,2023-02-16 18:08:09.895000
1411,PURCHASE,,521,2023-02-16 18:10:09.927000,2023-02-16 18:10:09.927000
1412,SALE,891,,2023-02-16 18:16:10.190000,2023-02-16 18:16:10.190000
1413,SALE,892,,2023-02-16 18:45:10.105000,2023-02-16 18:45:10.105000
1414,PURCHASE,,522,2023-02-16 18:46:10.413000,2023-02-16 18:46:10.413000
1415,SALE,893,,2023-02-17 08:09:10.013000,2023-02-17 08:09:10.013000
1416,SALE,894,,2023-02-17 08:11:09.811000,2023-02-17 08:11:09.811000
1417,SALE,895,,2023-02-17 08:19:10.161000,2023-02-17 08:19:10.161000
1418,SALE,896,,2023-02-17 08:20:09.876000,2023-02-17 08:20:09.876000
1419,PURCHASE,,523,2023-02-17 08:23:10.054000,2023-02-17 08:23:10.054000
1420,SALE,897,,2023-02-17 08:51:10.278000,2023-02-17 08:51:10.278000
1421,SALE,898,,2023-02-17 09:12:09.910000,2023-02-17 09:12:09.910000
1422,SALE,899,,2023-02-17 09:29:10.139000,2023-02-17 09:29:10.139000
1423,PURCHASE,,524,2023-02-17 09:30:10.302000,2023-02-17 09:30:10.302000
1424,SALE,900,,2023-02-17 10:01:10.459000,2023-02-17 10:01:10.459000
1425,SALE,901,,2023-02-17 10:04:10.363000,2023-02-17 10:04:10.363000
1426,SALE,902,,2023-02-17 10:33:10.296000,2023-02-17 10:33:10.296000
1427,SALE,903,,2023-02-17 11:02:09.676000,2023-02-17 11:02:09.676000
1428,SALE,904,,2023-02-17 11:03:09.967000,2023-02-17 11:03:09.967000
1429,SALE,905,,2023-02-17 11:21:09.824000,2023-02-17 11:21:09.824000
1430,SALE,906,,2023-02-17 12:49:10.076000,2023-02-17 12:49:10.076000
1431,SALE,907,,2023-02-17 13:13:09.892000,2023-02-17 13:13:09.892000
1432,PURCHASE,,525,2023-02-17 13:14:09.846000,2023-02-17 13:14:09.846000
1433,PURCHASE,,526,2023-02-17 13:15:10.228000,2023-02-17 13:15:10.228000
1434,PURCHASE,,527,2023-02-17 13:26:09.803000,2023-02-17 13:26:09.803000
1435,SALE,908,,2023-02-17 14:56:10.254000,2023-02-17 14:56:10.254000
1436,PURCHASE,,528,2023-02-17 15:18:10.034000,2023-02-17 15:18:10.034000
1437,SALE,909,,2023-02-17 16:06:10.227000,2023-02-17 16:06:10.227000
1438,SALE,910,,2023-02-17 16:24:10.569000,2023-02-17 16:24:10.569000
1439,SALE,911,,2023-02-17 16:46:09.954000,2023-02-17 16:46:09.954000
1440,SALE,912,,2023-02-17 16:53:10.219000,2023-02-17 16:53:10.219000
1441,SALE,913,,2023-02-17 17:11:10.195000,2023-02-17 17:11:10.195000
1442,SALE,914,,2023-02-17 17:14:10.139000,2023-02-17 17:14:10.139000
1443,SALE,915,,2023-02-17 17:39:10.142000,2023-02-17 17:39:10.142000
1444,SALE,916,,2023-02-17 17:55:10.011000,2023-02-17 17:55:10.011000
1445,SALE,917,,2023-02-17 18:08:09.955000,2023-02-17 18:08:09.955000
1446,SALE,918,,2023-02-17 18:22:09.751000,2023-02-17 18:22:09.751000
1447,SALE,919,,2023-02-17 18:34:10.223000,2023-02-17 18:34:10.223000
1448,SALE,920,,2023-02-17 18:46:09.818000,2023-02-17 18:46:09.818000
1449,SALE,921,,2023-02-17 18:51:09.810000,2023-02-17 18:51:09.810000
1450,SALE,922,,2023-02-20 08:31:10.334000,2023-02-20 08:31:10.334000
1451,PURCHASE,,529,2023-02-20 08:49:10.012000,2023-02-20 08:49:10.012000
1452,PURCHASE,,530,2023-02-20 09:11:10.092000,2023-02-20 09:11:10.092000
1453,SALE,923,,2023-02-20 09:21:10.110000,2023-02-20 09:21:10.110000
1454,SALE,924,,2023-02-20 09:26:10.085000,2023-02-20 09:26:10.085000
1455,SALE,925,,2023-02-20 09:43:10.384000,2023-02-20 09:43:10.384000
1456,PURCHASE,,531,2023-02-20 09:51:10.418000,2023-02-20 09:51:10.418000
1457,PURCHASE,,532,2023-02-20 11:30:10.308000,2023-02-20 11:30:10.308000
1458,SALE,926,,2023-02-20 11:42:10.215000,2023-02-20 11:42:10.215000
1459,PURCHASE,,533,2023-02-20 11:47:09.917000,2023-02-20 11:47:09.917000
1460,SALE,927,,2023-02-20 11:52:09.880000,2023-02-20 11:52:09.880000
1461,PURCHASE,,534,2023-02-20 11:52:09.881000,2023-02-20 11:52:09.881000
1462,PURCHASE,,535,2023-02-20 11:57:10.087000,2023-02-20 11:57:10.087000
1463,SALE,928,,2023-02-20 11:57:10.102000,2023-02-20 11:57:10.102000
1464,SALE,929,,2023-02-20 11:58:09.953000,2023-02-20 11:58:09.953000
1465,PURCHASE,,536,2023-02-20 11:59:09.820000,2023-02-20 11:59:09.820000
1466,SALE,930,,2023-02-20 12:02:10.186000,2023-02-20 12:02:10.186000
1467,SALE,931,,2023-02-20 12:11:10.464000,2023-02-20 12:11:10.464000
1468,SALE,932,,2023-02-20 12:15:10.510000,2023-02-20 12:15:10.510000
1469,SALE,933,,2023-02-20 12:37:10.434000,2023-02-20 12:37:10.434000
1470,SALE,934,,2023-02-20 12:44:10.145000,2023-02-20 12:44:10.145000
1471,PURCHASE,,537,2023-02-20 12:51:10.116000,2023-02-20 12:51:10.116000
1472,SALE,935,,2023-02-20 13:10:10.169000,2023-02-20 13:10:10.169000
1473,SALE,936,,2023-02-20 13:25:10.474000,2023-02-20 13:25:10.474000
1474,SALE,937,,2023-02-20 13:54:10.134000,2023-02-20 13:54:10.134000
1475,SALE,938,,2023-02-20 14:05:10.215000,2023-02-20 14:05:10.215000
1476,PURCHASE,,538,2023-02-20 14:19:09.820000,2023-02-20 14:19:09.820000
1477,PURCHASE,,539,2023-02-20 14:37:10.324000,2023-02-20 14:37:10.324000
1478,SALE,939,,2023-02-20 14:47:10.381000,2023-02-20 14:47:10.381000
1479,SALE,940,,2023-02-20 15:26:09.931000,2023-02-20 15:26:09.931000
1480,SALE,941,,2023-02-20 15:36:09.790000,2023-02-20 15:36:09.790000
1481,SALE,942,,2023-02-20 15:45:10.605000,2023-02-20 15:45:10.605000
1482,PURCHASE,,540,2023-02-20 16:02:09.844000,2023-02-20 16:02:09.844000
1483,SALE,943,,2023-02-20 16:07:10.336000,2023-02-20 16:07:10.336000
1484,PURCHASE,,541,2023-02-20 16:14:09.777000,2023-02-20 16:14:09.777000
1485,SALE,944,,2023-02-20 16:22:09.810000,2023-02-20 16:22:09.810000
1486,SALE,945,,2023-02-20 16:56:10.119000,2023-02-20 16:56:10.119000
1487,SALE,946,,2023-02-20 17:32:09.949000,2023-02-20 17:32:09.949000
1488,SALE,947,,2023-02-20 17:37:10.071000,2023-02-20 17:37:10.071000
1489,PURCHASE,,542,2023-02-20 17:44:09.938000,2023-02-20 17:44:09.938000
1490,SALE,948,,2023-02-20 18:54:10.054000,2023-02-20 18:54:10.054000
1491,SALE,949,,2023-02-21 08:08:10.124000,2023-02-21 08:08:10.124000
1492,SALE,950,,2023-02-21 08:16:10.142000,2023-02-21 08:16:10.142000
1493,SALE,951,,2023-02-21 08:44:09.965000,2023-02-21 08:44:09.965000
1494,PURCHASE,,543,2023-02-21 08:57:09.937000,2023-02-21 08:57:09.937000
1495,SALE,952,,2023-02-21 09:07:10.164000,2023-02-21 09:07:10.164000
1496,PURCHASE,,544,2023-02-21 09:19:09.830000,2023-02-21 09:19:09.830000
1497,PURCHASE,,545,2023-02-21 09:33:09.678000,2023-02-21 09:33:09.678000
1498,SALE,953,,2023-02-21 10:32:10.029000,2023-02-21 10:32:10.029000
1499,SALE,954,,2023-02-21 10:40:10.423000,2023-02-21 10:40:10.423000
1500,SALE,955,,2023-02-21 10:49:09.820000,2023-02-21 10:49:09.820000
1501,SALE,956,,2023-02-21 11:58:09.793000,2023-02-21 11:58:09.793000
1502,SALE,957,,2023-02-21 12:17:09.989000,2023-02-21 12:17:09.989000
1503,SALE,958,,2023-02-21 13:01:10.625000,2023-02-21 13:01:10.625000
1504,SALE,959,,2023-02-21 13:08:10.383000,2023-02-21 13:08:10.383000
1505,PURCHASE,,546,2023-02-21 13:44:10.052000,2023-02-21 13:44:10.052000
1506,PURCHASE,,547,2023-02-21 13:57:09.975000,2023-02-21 13:57:09.975000
1507,SALE,960,,2023-02-21 14:02:10.072000,2023-02-21 14:02:10.072000
1508,SALE,961,,2023-02-21 14:06:10.381000,2023-02-21 14:06:10.381000
1509,SALE,962,,2023-02-21 15:04:10.045000,2023-02-21 15:04:10.045000
1510,PURCHASE,,548,2023-02-21 15:08:10.238000,2023-02-21 15:08:10.238000
1511,SALE,963,,2023-02-21 15:11:10.960000,2023-02-21 15:11:10.960000
1512,SALE,964,,2023-02-21 15:14:09.889000,2023-02-21 15:14:09.889000
1513,SALE,965,,2023-02-21 15:28:10.680000,2023-02-21 15:28:10.680000
1514,SALE,966,,2023-02-21 15:39:09.839000,2023-02-21 15:39:09.839000
1515,SALE,967,,2023-02-21 15:45:10.440000,2023-02-21 15:45:10.440000
1516,SALE,968,,2023-02-21 15:47:09.902000,2023-02-21 15:47:09.902000
1517,SALE,969,,2023-02-21 16:31:10.302000,2023-02-21 16:31:10.302000
1518,PURCHASE,,549,2023-02-21 16:55:10.354000,2023-02-21 16:55:10.354000
1519,PURCHASE,,550,2023-02-21 17:02:10.082000,2023-02-21 17:02:10.082000
1520,SALE,970,,2023-02-21 17:02:10.083000,2023-02-21 17:02:10.083000
1521,SALE,971,,2023-02-21 17:44:10.148000,2023-02-21 17:44:10.148000
1522,PURCHASE,,551,2023-02-22 08:36:10.426000,2023-02-22 08:36:10.426000
1523,SALE,972,,2023-02-22 08:46:10.185000,2023-02-22 08:46:10.185000
1524,PURCHASE,,552,2023-02-22 08:50:10.426000,2023-02-22 08:50:10.426000
1525,SALE,973,,2023-02-22 09:17:09.874000,2023-02-22 09:17:09.874000
1526,SALE,974,,2023-02-22 09:26:10.126000,2023-02-22 09:26:10.126000
1527,PURCHASE,,553,2023-02-22 09:30:09.955000,2023-02-22 09:30:09.955000
1528,SALE,975,,2023-02-22 09:38:10.107000,2023-02-22 09:38:10.107000
1529,SALE,976,,2023-02-22 10:03:10.164000,2023-02-22 10:03:10.164000
1530,PURCHASE,,554,2023-02-22 10:09:10.272000,2023-02-22 10:09:10.272000
1531,SALE,977,,2023-02-22 10:16:09.995000,2023-02-22 10:16:09.995000
1532,PURCHASE,,555,2023-02-22 10:29:10.387000,2023-02-22 10:29:10.387000
1533,SALE,978,,2023-02-22 10:43:09.932000,2023-02-22 10:43:09.932000
1534,PURCHASE,,556,2023-02-22 10:43:09.936000,2023-02-22 10:43:09.936000
1535,PURCHASE,,557,2023-02-22 10:44:10.091000,2023-02-22 10:44:10.091000
1536,PURCHASE,,558,2023-02-22 11:15:09.860000,2023-02-22 11:15:09.860000
1537,SALE,979,,2023-02-22 12:08:09.957000,2023-02-22 12:08:09.957000
1538,SALE,980,,2023-02-22 12:14:09.847000,2023-02-22 12:14:09.847000
1539,PURCHASE,,559,2023-02-22 13:25:10.327000,2023-02-22 13:25:10.327000
1540,SALE,981,,2023-02-22 15:08:09.984000,2023-02-22 15:08:09.984000
1541,SALE,982,,2023-02-22 16:57:10.461000,2023-02-22 16:57:10.461000
1542,PURCHASE,,560,2023-02-22 17:13:10.367000,2023-02-22 17:13:10.367000
1543,PURCHASE,,561,2023-02-22 17:24:09.889000,2023-02-22 17:24:09.889000
1544,SALE,983,,2023-02-22 17:52:10.484000,2023-02-22 17:52:10.484000
1545,SALE,984,,2023-02-22 18:03:10.132000,2023-02-22 18:03:10.132000
1546,PURCHASE,,562,2023-02-22 18:27:10.285000,2023-02-22 18:27:10.285000
1547,PURCHASE,,563,2023-02-23 08:11:10.203000,2023-02-23 08:11:10.203000
1548,SALE,985,,2023-02-23 08:36:10.262000,2023-02-23 08:36:10.262000
1549,SALE,986,,2023-02-23 09:02:10.041000,2023-02-23 09:02:10.041000
1550,PURCHASE,,564,2023-02-23 09:24:09.980000,2023-02-23 09:24:09.980000
1551,PURCHASE,,565,2023-02-23 09:39:10.054000,2023-02-23 09:39:10.054000
1552,SALE,987,,2023-02-23 10:24:10.024000,2023-02-23 10:24:10.024000
1553,SALE,988,,2023-02-23 10:37:10.469000,2023-02-23 10:37:10.469000
1554,SALE,989,,2023-02-23 10:50:09.925000,2023-02-23 10:50:09.925000
1555,PURCHASE,,566,2023-02-23 11:04:09.999000,2023-02-23 11:04:09.999000
1556,PURCHASE,,567,2023-02-23 11:21:10.193000,2023-02-23 11:21:10.193000
1557,SALE,990,,2023-02-23 11:53:10.048000,2023-02-23 11:53:10.048000
1558,SALE,991,,2023-02-23 12:06:10.493000,2023-02-23 12:06:10.493000
1559,SALE,992,,2023-02-23 12:39:10.246000,2023-02-23 12:39:10.246000
1560,SALE,993,,2023-02-23 13:28:10.606000,2023-02-23 13:28:10.606000
1561,SALE,994,,2023-02-23 13:38:10.154000,2023-02-23 13:38:10.154000
1562,SALE,995,,2023-02-23 13:41:09.780000,2023-02-23 13:41:09.780000
1563,PURCHASE,,568,2023-02-23 14:41:10.149000,2023-02-23 14:41:10.149000
1564,SALE,996,,2023-02-23 14:54:09.885000,2023-02-23 14:54:09.885000
1565,PURCHASE,,569,2023-02-23 15:13:10.162000,2023-02-23 15:13:10.162000
1566,SALE,997,,2023-02-23 15:31:09.822000,2023-02-23 15:31:09.822000
1567,SALE,998,,2023-02-23 16:35:09.876000,2023-02-23 16:35:09.876000
1568,SALE,999,,2023-02-23 17:01:10.301000,2023-02-23 17:01:10.301000
1569,SALE,1000,,2023-02-23 17:03:09.945000,2023-02-23 17:03:09.945000
1570,PURCHASE,,570,2023-02-23 17:03:09.947000,2023-02-23 17:03:09.947000
1571,PURCHASE,,571,2023-02-23 17:35:10.251000,2023-02-23 17:35:10.251000
1572,SALE,1001,,2023-02-23 18:30:10.345000,2023-02-23 18:30:10.345000
1573,SALE,1002,,2023-02-23 18:31:09.870000,2023-02-23 18:31:09.870000
1574,SALE,1003,,2023-02-23 18:32:09.982000,2023-02-23 18:32:09.982000
1575,SALE,1004,,2023-02-23 18:55:10.163000,2023-02-23 18:55:10.163000
1576,SALE,1005,,2023-02-24 09:12:10.318000,2023-02-24 09:12:10.318000
1577,SALE,1006,,2023-02-24 09:33:10.359000,2023-02-24 09:33:10.359000
1578,SALE,1007,,2023-02-24 09:42:10.144000,2023-02-24 09:42:10.144000
1579,SALE,1008,,2023-02-24 09:43:10.192000,2023-02-24 09:43:10.192000
1580,SALE,1009,,2023-02-24 10:33:10.228000,2023-02-24 10:33:10.228000
1581,PURCHASE,,572,2023-02-24 10:40:09.977000,2023-02-24 10:40:09.977000
1582,SALE,1010,,2023-02-24 11:05:10.066000,2023-02-24 11:05:10.066000
1583,SALE,1011,,2023-02-24 11:21:10.305000,2023-02-24 11:21:10.305000
1584,SALE,1012,,2023-02-24 12:10:10.268000,2023-02-24 12:10:10.268000
1585,PURCHASE,,573,2023-02-24 12:46:10.226000,2023-02-24 12:46:10.226000
1586,SALE,1013,,2023-02-24 13:35:10.135000,2023-02-24 13:35:10.135000
1587,SALE,1014,,2023-02-24 13:54:10.129000,2023-02-24 13:54:10.129000
1588,PURCHASE,,574,2023-02-24 14:03:09.857000,2023-02-24 14:03:09.857000
1589,SALE,1015,,2023-02-24 14:09:09.717000,2023-02-24 14:09:09.717000
1590,PURCHASE,,575,2023-02-24 14:40:10.185000,2023-02-24 14:40:10.185000
1591,SALE,1016,,2023-02-24 15:07:10.221000,2023-02-24 15:07:10.221000
1592,PURCHASE,,576,2023-02-24 16:17:10.291000,2023-02-24 16:17:10.291000
1593,PURCHASE,,577,2023-02-24 16:56:10.105000,2023-02-24 16:56:10.105000
1594,SALE,1017,,2023-02-24 18:26:10.022000,2023-02-24 18:26:10.022000
1595,SALE,1018,,2023-02-24 18:59:09.930000,2023-02-24 18:59:09.930000
1596,SALE,1019,,2023-02-27 08:59:10.633000,2023-02-27 08:59:10.633000
1597,SALE,1020,,2023-02-27 09:25:10.479000,2023-02-27 09:25:10.479000
1598,SALE,1021,,2023-02-27 09:34:09.881000,2023-02-27 09:34:09.881000
1599,SALE,1022,,2023-02-27 09:53:10.235000,2023-02-27 09:53:10.235000
1600,SALE,1023,,2023-02-27 10:25:10.145000,2023-02-27 10:25:10.145000
1601,SALE,1024,,2023-02-27 11:11:09.697000,2023-02-27 11:11:09.697000
1602,SALE,1025,,2023-02-27 11:21:10.379000,2023-02-27 11:21:10.379000
1603,SALE,1026,,2023-02-27 12:26:10.251000,2023-02-27 12:26:10.251000
1604,PURCHASE,,578,2023-02-27 12:38:10.149000,2023-02-27 12:38:10.149000
1605,SALE,1027,,2023-02-27 12:48:09.947000,2023-02-27 12:48:09.947000
1606,SALE,1028,,2023-02-27 13:11:09.955000,2023-02-27 13:11:09.955000
1607,SALE,1029,,2023-02-27 13:16:10.237000,2023-02-27 13:16:10.237000
1608,SALE,1030,,2023-02-27 13:36:09.845000,2023-02-27 13:36:09.845000
1609,SALE,1031,,2023-02-27 13:57:10.119000,2023-02-27 13:57:10.119000
1610,PURCHASE,,579,2023-02-27 14:14:10.083000,2023-02-27 14:14:10.083000
1611,SALE,1032,,2023-02-27 14:27:10.564000,2023-02-27 14:27:10.564000
1612,PURCHASE,,580,2023-02-27 14:27:10.582000,2023-02-27 14:27:10.582000
1613,PURCHASE,,581,2023-02-27 14:28:10.208000,2023-02-27 14:28:10.208000
1614,SALE,1033,,2023-02-27 14:37:09.817000,2023-02-27 14:37:09.817000
1615,PURCHASE,,582,2023-02-27 14:38:10.023000,2023-02-27 14:38:10.023000
1616,SALE,1034,,2023-02-27 15:25:10.283000,2023-02-27 15:25:10.283000
1617,PURCHASE,,583,2023-02-27 15:25:10.285000,2023-02-27 15:25:10.285000
1618,SALE,1035,,2023-02-27 15:46:10.174000,2023-02-27 15:46:10.174000
1619,SALE,1036,,2023-02-27 16:34:10.065000,2023-02-27 16:34:10.065000
1620,SALE,1037,,2023-02-27 16:51:10.265000,2023-02-27 16:51:10.265000
1621,SALE,1038,,2023-02-27 17:10:10.093000,2023-02-27 17:10:10.093000
1622,PURCHASE,,584,2023-02-27 17:46:10.353000,2023-02-27 17:46:10.353000
1623,SALE,1039,,2023-02-27 18:06:09.785000,2023-02-27 18:06:09.785000
1624,PURCHASE,,585,2023-02-28 09:13:09.772000,2023-02-28 09:13:09.772000
1625,SALE,1040,,2023-02-28 09:36:09.714000,2023-02-28 09:36:09.714000
1626,SALE,1041,,2023-02-28 09:53:09.999000,2023-02-28 09:53:09.999000
1627,PURCHASE,,586,2023-02-28 10:40:10.294000,2023-02-28 10:40:10.294000
1628,SALE,1042,,2023-02-28 10:49:10.175000,2023-02-28 10:49:10.175000
1629,PURCHASE,,587,2023-02-28 10:56:10.049000,2023-02-28 10:56:10.049000
1630,SALE,1043,,2023-02-28 11:18:09.762000,2023-02-28 11:18:09.762000
1631,PURCHASE,,588,2023-02-28 11:22:10.182000,2023-02-28 11:22:10.182000
1632,SALE,1044,,2023-02-28 12:10:10.901000,2023-02-28 12:10:10.901000
1633,SALE,1045,,2023-02-28 12:13:09.872000,2023-02-28 12:13:09.872000
1634,PURCHASE,,589,2023-02-28 12:58:10.362000,2023-02-28 12:58:10.362000
1635,PURCHASE,,590,2023-02-28 13:02:10.214000,2023-02-28 13:02:10.214000
1636,SALE,1046,,2023-02-28 13:08:09.852000,2023-02-28 13:08:09.852000
1637,PURCHASE,,591,2023-02-28 13:37:10.264000,2023-02-28 13:37:10.264000
1638,SALE,1047,,2023-02-28 13:51:09.906000,2023-02-28 13:51:09.906000
1639,SALE,1048,,2023-02-28 13:57:10.200000,2023-02-28 13:57:10.200000
